Baslik,Bellek,Disk.HDD,Disk.SSD,Ekran Boyutu,Fiyat,Foto,Islemci,Isletim Sistemi,Link,Marka,Model,Puan,Site
Apple Macbook Air M1 Çip 8 Gb 512 Gb Macos 13.3 Inç Qhd Taşınabilir Bilgisayar Altın - Z12am18512-tq6 Z12AM18512-TQ6 ,8 GB,512 GB,512 GB,"13,3 inç",24.0,https://cdn.dsmcdn.com/mnresize/128/192/ty514/product/media/images/20220823/10/164246023/378695382/1/1_org_zoom.jpg,Apple M1 Belirtilmemiş,MacOs,https://www.trendyol.com/apple/macbook-air-m1-cip-8-gb-512-gb-macos-13-3-inc-qhd-tasinabilir-bilgisayar-altin-z12am18512-tq6-p-235441368?boutiqueId=613344&merchantId=106740,Apple,Belirtilmemiş,0,Trendyol
"LENOVO V15 G2 Itl I3-1115g4 4gb 512gb 15.6"" Dos Fhd Dizüstü Bilgisayar 82kb0008tx007 82KB0008TX007 ",4 GB,1 TB,512 GB,"15,6 inç",10.256,https://cdn.dsmcdn.com/mnresize/128/192/ty504/product/media/images/20220812/10/158410966/542109306/1/1_org_zoom.jpg,Intel Core i3 1115G4,FreeDos,https://www.trendyol.com/lenovo/v15-g2-itl-i3-1115g4-4gb-512gb-15-6-dos-fhd-dizustu-bilgisayar-82kb0008tx007-p-339177954?boutiqueId=613344&merchantId=114271,Lenovo,Belirtilmemiş,0,Trendyol
ASUS X515jf-bq210t I5-1035g1 8 Gb 512 Gb Mx130 W10h Fhd Dizüstü Bilgisayar Asus X515JF-BQ210T ,8 GB,512 GB,512 GB,"15,6 inç",13.0,https://cdn.dsmcdn.com/mnresize/128/192/ty264/product/media/images/20211207/17/6541789/332199123/1/1_org_zoom.jpg,Intel Core i5 1035G1,Windows 10 Home,https://www.trendyol.com/asus/x515jf-bq210t-i5-1035g1-8-gb-512-gb-mx130-w10h-fhd-dizustu-bilgisayar-p-203230711?boutiqueId=61&merchantId=107301,Asus,Belirtilmemiş,0,Trendyol
"LENOVO Ideapad L3 I5-i5-10210u/8gb Ram/1tb+256ssd/15.6"" Fhd/mx130 2gb Gddr5/rj45 Laptop ideapad L3 15IML05 81Y300P2TX ",8 GB,1 TB,256 GB,"15,6 inç",16.0,https://cdn.dsmcdn.com/mnresize/128/192/ty132/product/media/images/20210622/12/102962203/191508655/1/1_org_zoom.jpg,Intel Core i5 10210U,FreeDos,https://www.trendyol.com/lenovo/ideapad-l3-i5-i5-10210u-8gb-ram-1tb-256ssd-15-6-fhd-mx130-2gb-gddr5-rj45-laptop-p-118959862?boutiqueId=613344&merchantId=105290,Lenovo,Belirtilmemiş,0,Trendyol
LENOVO Idepad 3 15ıhu6 Intel I7 11370h 64gb 1tb 256gb Ssd 4gb Rtx3050 W11home 165hz Fhd 82k100cltx09 82K100CLTX09 ,64 GB,1 TB,256 GB,"15,6 inç",30.899,https://cdn.dsmcdn.com/mnresize/128/192/ty547/product/media/images/20221001/15/183157774/585101259/1/1_org_zoom.jpg,Intel Core i7 11370H,Windows 10 Home,https://www.trendyol.com/lenovo/idepad-3-15ihu6-intel-i7-11370h-64gb-1tb-256gb-ssd-4gb-rtx3050-w11home-165hz-fhd-82k100cltx09-p-360619309?boutiqueId=61&merchantId=106536,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 G2 Intel I7 1165g7 32gb 1tb+512gb Ssd Mx450 W10p 15.6"" Fhd 20tds04rtxz23 20TDS04RTXZ23 ",32 GB,1 TB,512 GB,"15,6 inç",33.378,https://cdn.dsmcdn.com/mnresize/128/192/ty440/product/media/images/20220526/17/116465960/487968355/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-g2-intel-i7-1165g7-32gb-1tb-512gb-ssd-mx450-w10p-15-6-fhd-20tds04rtxz23-p-305381157?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 Gen 2 20tes29400txz33 I7 1165g7 32gb 1tb+512gb Ssd W10h Mx450 15.6"" Fhd 20TES29400TXZ33 ",32 GB,1 TB,512 GB,"15,6 inç",32.883,https://cdn.dsmcdn.com/mnresize/128/192/ty431/product/media/images/20220512/11/109782819/477617121/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-gen-2-20tes29400txz33-i7-1165g7-32gb-1tb-512gb-ssd-w10h-mx450-15-6-fhd-p-299595653?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO V17 G2 I5-1135g7 16 Gb 512 Gb Ssd 1 Tb Hdd W10 Pro 82nx00f5tx07 Iris Xe 17.3"" 19611962289607 ",16 GB,1 TB,512 GB,"17,3 inç",18.449,https://cdn.dsmcdn.com/mnresize/128/192/ty521/product/media/images/20220902/12/168465194/557923266/1/1_org_zoom.jpg,Intel Core i5 1135G7,Windows 10 Home,https://www.trendyol.com/lenovo/v17-g2-i5-1135g7-16-gb-512-gb-ssd-1-tb-hdd-w10-pro-82nx00f5tx07-iris-xe-17-3-p-347977525?boutiqueId=613344&merchantId=131329,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Ideapad Gaming 3 82k100kdtx05 I7-11390h 32gb 1tb+512ssd Rtx3050ti 15.6"" Fullhd Freedos Taşına T15714E ",32 GB,1 TB,512 GB,"15,6 inç",29.977,https://cdn.dsmcdn.com/mnresize/128/192/ty525/product/media/images/20220910/10/171483428/562046419/1/1_org_zoom.jpg,Intel Core i7 11390H,FreeDos,https://www.trendyol.com/lenovo/ideapad-gaming-3-82k100kdtx05-i7-11390h-32gb-1tb-512ssd-rtx3050ti-15-6-fullhd-freedos-tasina-p-350366281?boutiqueId=613901&merchantId=106664,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 G2 Intel I7 1165g7 32gb 1tb+256gb Ssd Mx450 W10p 15.6"" Fhd 20tds04rtxz20 20TDS04RTXZ20 ",32 GB,1 TB,256 GB,"15,6 inç",32.635,https://cdn.dsmcdn.com/mnresize/128/192/ty440/product/media/images/20220526/18/116476774/487962482/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-g2-intel-i7-1165g7-32gb-1tb-256gb-ssd-mx450-w10p-15-6-fhd-20tds04rtxz20-p-305378503?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
Dell Latitude 3420 I5-1145g7 64 Gb 512 Gb Ssd 1 Tb Hdd W10 Pro N026l342014emea_23 Iris Xe 32313881323 ,64 GB,1 TB,512 GB,14 inç,32.589,https://cdn.dsmcdn.com/mnresize/128/192/ty538/product/media/images/20220923/12/178776339/554731980/1/1_org_zoom.jpg,Intel Core i5 1145G7,Windows 10 Home,https://www.trendyol.com/dell/latitude-3420-i5-1145g7-64-gb-512-gb-ssd-1-tb-hdd-w10-pro-n026l342014emea-23-iris-xe-p-346494808?boutiqueId=613344&merchantId=131329,Dell,Belirtilmemiş,0,Trendyol
"ASUS Expertbook B1 B1500cepe-bq0834a2 I7-1165g7 8gb 1tb 512ssd Mx330 15.6"" Fullhd Freedos Taşınabili T14828B ",8 GB,1 TB,512 GB,"15,6 inç",18.51,https://cdn.dsmcdn.com/mnresize/128/192/ty497/product/media/images/20220803/18/154237124/535222351/1/1_org_zoom.jpg,Intel Core i7 1165G7,FreeDos,https://www.trendyol.com/asus/expertbook-b1-b1500cepe-bq0834a2-i7-1165g7-8gb-1tb-512ssd-mx330-15-6-fullhd-freedos-tasinabili-p-335627256?boutiqueId=613344&merchantId=106664,Asus,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 G2 20tds04rtxz11 I7 1165g7 32gb 1tb+512gb Ssd Mx450 Dos 15.6"" Fhd 20TDS04RTXZ11 ",32 GB,1 TB,512 GB,"15,6 inç",32.135,https://cdn.dsmcdn.com/mnresize/128/192/ty439/product/media/images/20220526/16/116453113/487944421/1/1_org_zoom.jpg,Intel Core i7 1165G7,FreeDos,https://www.trendyol.com/lenovo/thinkpad-e15-g2-20tds04rtxz11-i7-1165g7-32gb-1tb-512gb-ssd-mx450-dos-15-6-fhd-p-305369874?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad 20tes29200z28 I7 1165g7 32gb 1tb+512gb Ssd W10p 15.6"" Ips 20TES29200Z28 ",32 GB,1 TB,512 GB,"15,6 inç",32.117,https://cdn.dsmcdn.com/mnresize/128/192/ty413/product/media/images/20220429/14/100314880/463386782/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-20tes29200z28-i7-1165g7-32gb-1tb-512gb-ssd-w10p-15-6-ips-p-290189470?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"Dell Vostro 3510-f8066 N3005vn3510emea_z09 I5-1135g7 16gb 1tb+512ssd 15.6"" Fhd Freedos Taşınabilir B T09783I ",16 GB,1 TB,512 GB,"15,6 inç",14.429,https://cdn.dsmcdn.com/mnresize/128/192/ty207/product/media/images/20211026/2/156174588/274572646/0/0_org_zoom.jpg,Intel Core i5 1135G7,FreeDos,https://www.trendyol.com/dell/vostro-3510-f8066-n3005vn3510emea-z09-i5-1135g7-16gb-1tb-512ssd-15-6-fhd-freedos-tasinabilir-b-p-168204317?boutiqueId=613344&merchantId=106664,Dell,Belirtilmemiş,0,Trendyol
"LENOVO Ideapad 3 82h900bntx05 I7-1165g7 12gb 1tb+512ssd Mx350 17.3"" Fullhd W11h Taşınabilir Bilgisay T16768E ",12 GB,1 TB,512 GB,"17,3 inç",29.0,https://cdn.dsmcdn.com/mnresize/128/192/ty564/product/media/images/20221014/18/193565674/596480649/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/ideapad-3-82h900bntx05-i7-1165g7-12gb-1tb-512ssd-mx350-17-3-fullhd-w11h-tasinabilir-bilgisay-p-368406071?boutiqueId=614908&merchantId=106664,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Ideapad 3 82h900bntx02 I7-1165g7 8gb 1tb+512ssd Mx350 17.3"" Fullhd W11h Taşınabilir Bilgisaya T16768B ",8 GB,1 TB,512 GB,"17,3 inç",29.0,https://cdn.dsmcdn.com/mnresize/128/192/ty566/product/media/images/20221014/18/193552971/596470738/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/ideapad-3-82h900bntx02-i7-1165g7-8gb-1tb-512ssd-mx350-17-3-fullhd-w11h-tasinabilir-bilgisaya-p-368396821?boutiqueId=614908&merchantId=106664,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Ideapad 3 82h900bntx01 I7-1165g7 8gb 1tb+256ssd Mx350 17.3"" Fullhd W11h Taşınabilir Bilgisaya T16768A ",8 GB,1 TB,256 GB,"17,3 inç",28.0,https://cdn.dsmcdn.com/mnresize/128/192/ty564/product/media/images/20221014/18/193545589/596462831/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/ideapad-3-82h900bntx01-i7-1165g7-8gb-1tb-256ssd-mx350-17-3-fullhd-w11h-tasinabilir-bilgisaya-p-368389815?boutiqueId=614908&merchantId=106664,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Ideapad 3 82h900bntx08 I7-1165g7 20gb 1tb+512ssd Mx350 17.3"" Fullhd W11h Taşınabilir Bilgisay T16768H ",20 GB,1 TB,512 GB,"17,3 inç",30.0,https://cdn.dsmcdn.com/mnresize/128/192/ty565/product/media/images/20221014/18/193542674/596459680/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/ideapad-3-82h900bntx08-i7-1165g7-20gb-1tb-512ssd-mx350-17-3-fullhd-w11h-tasinabilir-bilgisay-p-368386980?boutiqueId=614908&merchantId=106664,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 Gen 2 20tes29400txz11 I7 1165g7 32gb 1tb+512gb Ssd Dos Mx450 15.6"" Fhd 20TES29400TXZ11 ",32 GB,1 TB,512 GB,"15,6 inç",31.892,https://cdn.dsmcdn.com/mnresize/128/192/ty431/product/media/images/20220511/13/109476196/477281851/1/1_org_zoom.jpg,Intel Core i7 1165G7,FreeDos,https://www.trendyol.com/lenovo/thinkpad-e15-gen-2-20tes29400txz11-i7-1165g7-32gb-1tb-512gb-ssd-dos-mx450-15-6-fhd-p-299367285?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 G2 20tds04rtxz8 I7 1165g7 32gb 1tb+256gb Ssd Mx450 Dos 15.6"" Fhd 20TDS04RTXZ8 ",32 GB,1 TB,256 GB,"15,6 inç",31.405,https://cdn.dsmcdn.com/mnresize/128/192/ty439/product/media/images/20220526/16/116453042/487944237/1/1_org_zoom.jpg,Intel Core i7 1165G7,FreeDos,https://www.trendyol.com/lenovo/thinkpad-e15-g2-20tds04rtxz8-i7-1165g7-32gb-1tb-256gb-ssd-mx450-dos-15-6-fhd-p-305369808?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 Gen 2 20tes29400txz8 I7 1165g7 32gb 1tb+256gb Ssd Dos Mx450 15.6"" Fhd 20TES29400TXZ8 ",32 GB,1 TB,256 GB,"15,6 inç",31.162,https://cdn.dsmcdn.com/mnresize/128/192/ty429/product/media/images/20220511/13/109474978/477279396/1/1_org_zoom.jpg,Intel Core i7 1165G7,FreeDos,https://www.trendyol.com/lenovo/thinkpad-e15-gen-2-20tes29400txz8-i7-1165g7-32gb-1tb-256gb-ssd-dos-mx450-15-6-fhd-p-299366166?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
LENOVO Idepad 3 15ıhu6 Intel I7 11370h 32gb 1tb 512gb Ssd 4gb Rtx3050 W11home 165hz Fhd 82k100cltx06 82K100CLTX06 ,32 GB,1 TB,512 GB,"15,6 inç",28.399,https://cdn.dsmcdn.com/mnresize/128/192/ty547/product/media/images/20221001/16/183167435/585111433/1/1_org_zoom.jpg,Intel Core i7 11370H,Windows 10 Home,https://www.trendyol.com/lenovo/idepad-3-15ihu6-intel-i7-11370h-32gb-1tb-512gb-ssd-4gb-rtx3050-w11home-165hz-fhd-82k100cltx06-p-360629163?boutiqueId=61&merchantId=106536,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 G2 Intel I7 1165g7 16gb 1tb+512gb Ssd Mx450 W10p 15.6"" Fhd 20tds04rtxz22 20TDS04RTXZ22 ",16 GB,1 TB,512 GB,"15,6 inç",30.776,https://cdn.dsmcdn.com/mnresize/128/192/ty438/product/media/images/20220526/18/116479538/487968050/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-g2-intel-i7-1165g7-16gb-1tb-512gb-ssd-mx450-w10p-15-6-fhd-20tds04rtxz22-p-305380968?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Ideapad 3 15ıtl6 82h80146tx06 I5-1135g7 20 Gb 1 Tb Hdd + 256 Gb Ssd Mx350 15.6"" Freedos 82H80146TX06 ",20 GB,1 TB,256 GB,"15,6 inç",13.0,https://cdn.dsmcdn.com/mnresize/128/192/ty441/product/media/images/20220531/12/118686678/490989926/1/1_org_zoom.jpg,Intel Core i5 1135G7,FreeDos,https://www.trendyol.com/lenovo/ideapad-3-15itl6-82h80146tx06-i5-1135g7-20-gb-1-tb-hdd-256-gb-ssd-mx350-15-6-freedos-p-307448056?boutiqueId=613901&merchantId=107301,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 G2 Intel I7 1165g7 16gb 1tb+512gb Ssd Mx450 W10h 15.6"" Fhd 20tds04rtxz33 20TDS04RTXZ33 ",16 GB,1 TB,512 GB,"15,6 inç",30.652,https://cdn.dsmcdn.com/mnresize/128/192/ty438/product/media/images/20220526/18/116484479/487994478/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-g2-intel-i7-1165g7-16gb-1tb-512gb-ssd-mx450-w10h-15-6-fhd-20tds04rtxz33-p-305397423?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
LENOVO Idepad 3 15ıhu6 Intel I7 11370h 32gb 1tb 256gb Ssd 4gb Rtx3050 W11home 165hz Fhd 82k100cltx05 82K100CLTX05 ,32 GB,1 TB,256 GB,"15,6 inç",27.899,https://cdn.dsmcdn.com/mnresize/128/192/ty547/product/media/images/20221001/15/183164149/585107872/1/1_org_zoom.jpg,Intel Core i7 11370H,Windows 10 Home,https://www.trendyol.com/lenovo/idepad-3-15ihu6-intel-i7-11370h-32gb-1tb-256gb-ssd-4gb-rtx3050-w11home-165hz-fhd-82k100cltx05-p-360625772?boutiqueId=61&merchantId=106536,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 Gen 2 20tes29400txz43 I7 1165g7 16gb 1tb+512gb Ssd W11p Mx450 15.6"" Fhd 20TES29400TXZ43 ",16 GB,1 TB,512 GB,"15,6 inç",30.454,https://cdn.dsmcdn.com/mnresize/128/192/ty432/product/media/images/20220517/15/112702127/481316315/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-gen-2-20tes29400txz43-i7-1165g7-16gb-1tb-512gb-ssd-w11p-mx450-15-6-fhd-p-302214140?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 Gen 2 20tes29400txz51 I7 1165g7 16gb 1tb+512gb Ssd W11h Mx450 15.6"" Fhd 20TES29400TXZ51 ",16 GB,1 TB,512 GB,"15,6 inç",30.405,https://cdn.dsmcdn.com/mnresize/128/192/ty434/product/media/images/20220517/14/112676804/481257282/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-gen-2-20tes29400txz51-i7-1165g7-16gb-1tb-512gb-ssd-w11h-mx450-15-6-fhd-p-302191264?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 Gen 2 20tes29400txz22 I7 1165g7 16gb 1tb+512gb Ssd W10p Mx450 15.6"" Fhd 20TES29400TXZ22 ",16 GB,1 TB,512 GB,"15,6 inç",30.405,https://cdn.dsmcdn.com/mnresize/128/192/ty431/product/media/images/20220511/13/109479595/477285686/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-gen-2-20tes29400txz22-i7-1165g7-16gb-1tb-512gb-ssd-w10p-mx450-15-6-fhd-p-299369746?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 Gen 2 20tes29400txz32 I7 1165g7 16gb 1tb+512gb Ssd W10h Mx450 15.6"" Fhd 20TES29400TXZ32 ",16 GB,1 TB,512 GB,"15,6 inç",30.281,https://cdn.dsmcdn.com/mnresize/128/192/ty430/product/media/images/20220512/11/109782392/477616527/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-gen-2-20tes29400txz32-i7-1165g7-16gb-1tb-512gb-ssd-w10h-mx450-15-6-fhd-p-299595219?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
LENOVO Idepad 3 15ıhu6 Intel I7 11370h 16gb 1tb 512gb Ssd 4gb Rtx3050 W11home 165hz Fhd 82k100cltx14 TYC00574287257 ,16 GB,1 TB,512 GB,"15,6 inç",27.599,https://cdn.dsmcdn.com/mnresize/128/192/ty546/product/media/images/20221001/17/183327133/585275293/1/1_org_zoom.jpg,Intel Core i7 11370H,Windows 10 Home,https://www.trendyol.com/lenovo/idepad-3-15ihu6-intel-i7-11370h-16gb-1tb-512gb-ssd-4gb-rtx3050-w11home-165hz-fhd-82k100cltx14-p-360784583?boutiqueId=61&merchantId=106536,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 Gen 2 20tes29400txz20 I7 1165g7 32gb 1tb+256gb Ssd W10p Mx450 15.6"" Fhd 20TES29400TXZ20 ",32 GB,1 TB,256 GB,"15,6 inç",32.0,https://cdn.dsmcdn.com/mnresize/128/192/ty429/product/media/images/20220511/13/109479870/477286081/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-gen-2-20tes29400txz20-i7-1165g7-32gb-1tb-256gb-ssd-w10p-mx450-15-6-fhd-p-299369993?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 G2 Intel Core I7 1165g7 8gb 1tb+512gb Ssd Mx450 Windows 10 Pro 15.6"" Fhd Taşınab 20TDS04RTXZ21 ",8 GB,1 TB,512 GB,"15,6 inç",30.033,https://cdn.dsmcdn.com/mnresize/128/192/ty439/product/media/images/20220526/18/116482479/487969971/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-g2-intel-core-i7-1165g7-8gb-1tb-512gb-ssd-mx450-windows-10-pro-15-6-fhd-tasinab-p-305382219?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 G2 20tds04rtxz19 I7 1165g7 16gb 1tb+256gb Ssd Mx450 W10p 15.6"" Fhd 20TDS04RTXZ19 ",16 GB,1 TB,256 GB,"15,6 inç",30.033,https://cdn.dsmcdn.com/mnresize/128/192/ty439/product/media/images/20220526/16/116454718/487948179/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-g2-20tds04rtxz19-i7-1165g7-16gb-1tb-256gb-ssd-mx450-w10p-15-6-fhd-p-305371066?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 G2 Intel I7 1165g7 8gb 1tb+512gb Ssd Mx450 W10h 15.6"" Fhd 20tds04rtxz32 20TDS04RTXZ32 ",8 GB,1 TB,512 GB,"15,6 inç",29.909,https://cdn.dsmcdn.com/mnresize/128/192/ty439/product/media/images/20220526/18/116484044/487993709/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-g2-intel-i7-1165g7-8gb-1tb-512gb-ssd-mx450-w10h-15-6-fhd-20tds04rtxz32-p-305396990?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 G2 Intel I7 1165g7 16gb 1tb+256gb Ssd Mx450 W10h 15.6"" Fhd 20tds04rtxz31 20TDS04RTXZ31 ",16 GB,1 TB,256 GB,"15,6 inç",29.909,https://cdn.dsmcdn.com/mnresize/128/192/ty439/product/media/images/20220526/18/116478926/487984441/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-g2-intel-i7-1165g7-16gb-1tb-256gb-ssd-mx450-w10h-15-6-fhd-20tds04rtxz31-p-305392301?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO V14 82kc000qtx11 Ryzen3 5300u 20gb 1tb+256ssd 14"" Fullhd Freedos Taşınabilir Bilgisayar T14432K ",20 GB,1 TB,256 GB,14 inç,9.0,https://cdn.dsmcdn.com/mnresize/128/192/ty468/product/media/images/20220707/12/136511610/515983496/1/1_org_zoom.jpg,AMD Ryzen 3 5300U,FreeDos,https://www.trendyol.com/lenovo/v14-82kc000qtx11-ryzen3-5300u-20gb-1tb-256ssd-14-fullhd-freedos-tasinabilir-bilgisayar-p-322908839?boutiqueId=613344&merchantId=106664,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 Gen 2 20tes29400txz19 I7 1165g7 16gb 1tb+256gb Ssd W10p Mx450 15.6"" Fhd 20TES29400TXZ19 ",16 GB,1 TB,256 GB,"15,6 inç",29.871,https://cdn.dsmcdn.com/mnresize/128/192/ty430/product/media/images/20220511/13/109478691/477284712/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-gen-2-20tes29400txz19-i7-1165g7-16gb-1tb-256gb-ssd-w10p-mx450-15-6-fhd-p-299369058?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Gaming3 I7-11370h 64 Gb 1 Tbhdd+512 Gb Ssd 4 Gb Rtx3050 W10pro15,6"" 82k100cltx77 82K100CLTX77 ",64 GB,1 TB,512 GB,"15,6 inç",32.492,https://cdn.dsmcdn.com/mnresize/128/192/ty376/product/media/images/20220330/10/78729294/430172153/1/1_org_zoom.jpg,Intel Core i7 i7-11370H,Windows 10 Home,https://www.trendyol.com/lenovo/gaming3-i7-11370h-64-gb-1-tbhdd-512-gb-ssd-4-gb-rtx3050-w10pro15-6-82k100cltx77-p-269835438?boutiqueId=613344&merchantId=107092,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 Gen 2 20tes29400txz42 I7 1165g7 8gb 1tb+512gb Ssd W11p Mx450 15.6"" Fhd 20TES29400TXZ42 ",8 GB,1 TB,512 GB,"15,6 inç",29.711,https://cdn.dsmcdn.com/mnresize/128/192/ty433/product/media/images/20220517/15/112696626/481307932/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-gen-2-20tes29400txz42-i7-1165g7-8gb-1tb-512gb-ssd-w11p-mx450-15-6-fhd-p-302208204?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 Gen 2 20tes29400txz50 I7 1165g7 8gb 1tb+512gb Ssd W11h Mx450 15.6"" Fhd 20TES29400TXZ50 ",8 GB,1 TB,512 GB,"15,6 inç",29.661,https://cdn.dsmcdn.com/mnresize/128/192/ty432/product/media/images/20220517/14/112677423/481259765/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-gen-2-20tes29400txz50-i7-1165g7-8gb-1tb-512gb-ssd-w11h-mx450-15-6-fhd-p-302191546?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
"LENOVO Thinkpad E15 Gen 2 20tes29400txz49 I7 1165g7 16gb 1tb+256gb Ssd W11h Mx450 15.6"" Fhd 20TES29400TXZ49 ",16 GB,1 TB,256 GB,"15,6 inç",29.661,https://cdn.dsmcdn.com/mnresize/128/192/ty432/product/media/images/20220517/14/112677063/481258810/1/1_org_zoom.jpg,Intel Core i7 1165G7,Windows 10 Home,https://www.trendyol.com/lenovo/thinkpad-e15-gen-2-20tes29400txz49-i7-1165g7-16gb-1tb-256gb-ssd-w11h-mx450-15-6-fhd-p-302191368?boutiqueId=613344&merchantId=109354,Lenovo,Belirtilmemiş,0,Trendyol
